Customer_ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Monthly_Income,Account_Balance,Family_Size,City,Cluster
102620,Male,Yes,46,No,Laborer,11,435503,570635,7,Baghdad,3
102621,Male,Yes,32,No,Driver,8,332317,621277,6,Mosul,1
102622,Female,Yes,83,No,Retired,27,593060,5152784,4,Dhi_Qar,4
102623,Male,Yes,39,No,Government_Employee,9,916199,1950473,4,Erbil,2
102624,Male,Yes,44,Yes,Trader,11,2362129,24672502,3,Baghdad,5
102625,Female,Yes,47,No,Laborer,19,189345,893270,8,Baghdad,3
102626,Male,No,84,No,Retired,27,606626,6859333,2,Erbil,4
102627,Male,Yes,67,No,Retired,20,620468,7833287,2,Baghdad,4
102628,Male,No,23,No,Private_Sector,0,265403,474704,3,Mosul,6
102629,Female,No,25,No,Student,1,334786,499436,3,Basra,0
102630,Male,No,50,Yes,Trader,11,2002268,17957618,5,Baghdad,5
102631,Male,Yes,39,Yes,Teacher,9,673102,499021,5,Diyala,6
102632,Female,Yes,41,No,Engineer,16,2168349,19161906,4,Erbil,5
102633,Male,Yes,25,Yes,Private_Sector,1,429611,318061,3,Najaf,6
102634,Female,Yes,41,No,Private_Sector,11,883682,1092649,5,Erbil,6
102635,Male,Yes,48,Yes,Homemaker,8,426876,344752,5,Karbala,1
102636,Male,Yes,32,Yes,Private_Sector,4,990633,2180191,3,Mosul,6
102637,Male,Yes,40,No,Driver,6,510837,822361,4,Erbil,1
102638,Male,No,20,No,Private_Sector,0,259939,408277,1,Basra,6
102639,Male,No,53,Yes,Doctor,16,1717395,4452729,6,Sulaymaniyah,5
102640,Female,Yes,45,Yes,Doctor,17,2688376,12024510,5,Baghdad,5
102641,Female,Yes,73,No,Retired,20,611304,4573512,2,Dhi_Qar,4
102642,Male,Yes,83,No,Retired,22,670758,6785230,1,Basra,4
102643,Male,Yes,60,Yes,Retired,24,711583,12053594,4,Karbala,4
102644,Female,Yes,72,No,Retired,28,410194,7966575,2,Baghdad,4
102645,Female,Yes,25,No,Student,1,353907,531545,2,Mosul,0
102646,Male,No,24,Yes,Student,2,189117,551136,2,Sulaymaniyah,0
102647,Female,Yes,26,No,Student,2,271090,611918,2,Mosul,0
102648,Female,No,24,No,Student,1,266983,306368,3,Diyala,0
102649,Female,Yes,66,No,Retired,29,499963,5084914,3,Erbil,4
102650,Female,Yes,45,No,Engineer,9,2466943,17226734,4,Baghdad,5
102651,Male,Yes,62,No,Retired,26,797098,5645094,1,Najaf,4
102652,Female,Yes,51,Yes,Engineer,13,1394313,14747720,5,Basra,5
102653,Female,Yes,43,No,Engineer,6,2672398,13067629,5,Basra,5
102654,Female,No,21,No,Student,1,438716,636797,3,Diyala,0
102655,Female,Yes,30,Yes,Driver,12,564287,774352,5,Baghdad,1
102656,Female,Yes,58,Yes,Retired,16,691381,8810874,2,Sulaymaniyah,4
102657,Male,No,81,Yes,Retired,21,790457,5498965,3,Basra,4
102658,Male,Yes,45,No,Homemaker,10,453978,1137945,5,Baghdad,1
102659,Male,Yes,33,No,Government_Employee,5,597893,1426518,4,Karbala,2
102660,Female,No,36,Yes,Government_Employee,9,1153359,2771419,4,Basra,2
102661,Male,Yes,41,No,Trader,15,1489381,13213080,4,Basra,5
102662,Female,No,33,Yes,Private_Sector,4,879346,2196796,5,Mosul,6
102663,Female,Yes,51,Yes,Engineer,11,2253625,10604952,5,Baghdad,5
102664,Female,Yes,33,Yes,Engineer,15,2772727,12671058,3,Baghdad,5
102665,Female,Yes,36,Yes,Engineer,10,3227292,6372140,4,Dhi_Qar,5
102666,Female,No,19,No,Student,1,300268,230831,3,Basra,0
102667,Female,Yes,62,No,Retired,29,370015,7779979,4,Erbil,4
102668,Female,No,22,No,Student,1,295399,443454,3,Baghdad,0
102669,Female,Yes,23,No,Student,0,359971,118749,1,Baghdad,0
102670,Female,Yes,28,No,Private_Sector,4,1078611,2757615,4,Mosul,6
102671,Female,Yes,63,No,Retired,26,720258,6241735,4,Baghdad,4
102672,Male,Yes,35,Yes,Government_Employee,9,951641,2340240,4,Diyala,2
102673,Female,Yes,65,No,Retired,23,730215,11525964,4,Najaf,4
102674,Female,Yes,37,Yes,Engineer,11,1954568,13722360,5,Basra,5
102675,Female,No,72,No,Retired,28,328821,3658918,1,Baghdad,4
102676,Female,Yes,34,No,Government_Employee,4,636169,1836955,5,Erbil,2
102677,Female,Yes,53,No,Driver,3,722739,613328,8,Sulaymaniyah,1
102678,Male,Yes,72,Yes,Retired,29,399754,8290086,1,Baghdad,4
102679,Male,Yes,19,No,Laborer,0,273013,229750,3,Erbil,3
102680,Male,No,64,Yes,Retired,22,625579,9548095,1,Karbala,4
102681,Male,Yes,29,Yes,Private_Sector,3,943878,3530469,4,Baghdad,6
102682,Female,Yes,67,Yes,Retired,21,491489,8147304,3,Basra,4
102683,Female,Yes,83,No,Retired,21,732277,6474162,1,Erbil,4
102684,Male,Yes,39,No,Laborer,3,521434,523167,6,Sulaymaniyah,3
102685,Female,Yes,36,No,Driver,5,397302,1305971,4,Sulaymaniyah,1
102686,Male,No,84,No,Retired,28,570124,3939192,4,Baghdad,4
102687,Female,Yes,62,Yes,Retired,17,592924,7218043,1,Dhi_Qar,4
102688,Female,No,24,No,Unemployed,0,219887,136453,3,Dhi_Qar,6
102689,Male,Yes,83,No,Retired,15,695393,7221527,2,Baghdad,4
102690,Male,Yes,66,No,Retired,21,866227,2678981,4,Anbar,4
102691,Male,Yes,42,No,Laborer,16,440801,1181241,4,Baghdad,3
102692,Female,Yes,68,No,Retired,26,476171,6156913,2,Basra,4
102693,Female,Yes,43,Yes,Trader,11,3077870,20614612,4,Baghdad,5
102694,Female,Yes,69,Yes,Retired,23,430882,4940871,1,Baghdad,4
102695,Male,No,41,Yes,Engineer,18,2108553,8787688,5,Anbar,5
102696,Female,Yes,49,Yes,Doctor,18,2568861,13446483,3,Mosul,5
102697,Female,Yes,50,No,Laborer,4,395977,1017864,5,Najaf,3
102698,Female,Yes,52,Yes,Engineer,12,2258489,10859194,3,Basra,5
102699,Male,Yes,22,Yes,Student,0,434131,143822,1,Erbil,0
102700,Male,Yes,20,No,Unemployed,0,304171,408072,1,Diyala,6
102701,Male,Yes,36,Yes,Private_Sector,7,789218,2830120,5,Basra,6
102702,Female,Yes,35,No,Teacher,8,1009522,2316384,4,Najaf,6
102703,Male,Yes,43,Yes,Trader,15,2824946,19967829,6,Anbar,5
102704,Male,No,19,No,Student,0,587764,275632,2,Erbil,0
102705,Male,Yes,45,Yes,Trader,12,1841773,20179546,5,Baghdad,5
102706,Female,Yes,38,No,Laborer,11,598674,583854,4,Karbala,3
102707,Female,No,82,No,Retired,24,564267,4147443,1,Sulaymaniyah,4
102708,Male,Yes,71,Yes,Retired,22,299962,5739530,1,Anbar,4
102709,Male,Yes,35,Yes,Trader,5,4157617,18717003,6,Baghdad,5
102710,Male,Yes,40,Yes,Driver,19,444356,797430,7,Najaf,1
102711,Male,No,24,No,Unemployed,0,394641,653495,3,Erbil,6
102712,Male,Yes,76,No,Retired,17,456397,7243432,2,Baghdad,4
102713,Male,Yes,63,No,Retired,22,920870,3185255,3,Dhi_Qar,4
102714,Male,Yes,35,Yes,Government_Employee,3,801848,2484398,4,Baghdad,2
102715,Female,Yes,41,Yes,Trader,9,3940030,7626973,4,Erbil,5
102716,Male,No,23,Yes,Laborer,1,269782,0,1,Najaf,3
102717,Female,No,22,No,Student,0,237465,199958,2,Baghdad,0
102718,Female,Yes,33,No,Government_Employee,9,886134,2365793,3,Sulaymaniyah,2
102719,Female,Yes,29,Yes,Private_Sector,4,990388,2393255,4,Baghdad,6
102720,Female,Yes,52,Yes,Engineer,16,2408948,11623800,6,Baghdad,5
102721,Female,Yes,40,No,Private_Sector,5,1062386,2693718,5,Baghdad,6
102722,Female,Yes,43,Yes,Homemaker,4,383292,303517,7,Najaf,1
102723,Male,No,18,Yes,Private_Sector,1,337163,122027,3,Baghdad,6
102724,Female,Yes,72,Yes,Retired,21,694770,2665131,4,Mosul,4
102725,Female,Yes,42,No,Trader,13,1632796,9613110,5,Sulaymaniyah,5
102726,Male,Yes,36,Yes,Teacher,10,846233,1956807,5,Sulaymaniyah,6
102727,Female,Yes,54,No,Driver,12,361242,963873,7,Anbar,1
102728,Female,Yes,38,Yes,Doctor,12,2897579,7894844,5,Mosul,5
102729,Female,No,23,No,Student,1,373642,615867,3,Anbar,0
102730,Female,Yes,35,No,Driver,18,435617,814332,4,Anbar,1
102731,Female,Yes,37,Yes,Teacher,11,891958,842101,4,Erbil,6
102732,Female,Yes,35,Yes,Trader,6,1830882,14794685,5,Anbar,5
102733,Female,Yes,63,No,Retired,15,629374,1477870,4,Erbil,4
102734,Male,No,68,No,Retired,16,502147,5006366,2,Anbar,4
102735,Female,Yes,68,Yes,Retired,20,552003,5575610,2,Mosul,4
102736,Female,Yes,60,No,Retired,28,518738,6581887,4,Basra,4
102737,Male,Yes,71,No,Retired,16,407762,7439265,1,Karbala,4
102738,Female,No,24,No,Unemployed,2,397624,273044,2,Anbar,6
102739,Female,Yes,53,No,Trader,16,3881553,17805013,4,Baghdad,5
102740,Female,Yes,39,Yes,Engineer,6,1924273,12623984,3,Baghdad,5
102741,Male,No,20,No,Student,1,353808,168575,2,Erbil,0
102742,Male,Yes,36,Yes,Private_Sector,5,860904,1457741,5,Baghdad,6
102743,Male,Yes,64,Yes,Retired,18,681734,7423812,4,Basra,4
102744,Female,Yes,37,Yes,Teacher,8,671502,2278627,3,Baghdad,6
102745,Female,Yes,33,Yes,Government_Employee,8,670136,3099828,5,Basra,2
102746,Male,Yes,43,Yes,Engineer,12,3290315,24439785,6,Najaf,5
102747,Female,Yes,45,Yes,Trader,14,1682132,19507157,4,Basra,5
102748,Male,Yes,84,Yes,Retired,17,764684,7903860,4,Dhi_Qar,4
102749,Female,Yes,43,No,Homemaker,3,275065,286367,6,Erbil,1
102750,Male,Yes,35,Yes,Government_Employee,8,905549,2796313,3,Basra,2
102751,Female,No,35,Yes,Government_Employee,3,837256,2579848,4,Dhi_Qar,2
102752,Female,Yes,28,No,Private_Sector,7,1076811,3264265,5,Erbil,6
102753,Female,No,51,Yes,Laborer,13,522929,1201290,8,Baghdad,3
102754,Female,Yes,30,No,Laborer,7,467136,1121282,6,Mosul,3
102755,Male,No,28,Yes,Government_Employee,10,640915,1894320,4,Mosul,2
102756,Male,Yes,64,No,Retired,21,643467,4701970,2,Basra,4
102757,Female,Yes,32,Yes,Trader,13,1483048,24680709,3,Baghdad,5
102758,Male,Yes,41,No,Driver,18,324977,785436,6,Baghdad,1
102759,Male,Yes,36,Yes,Trader,5,2330240,19372394,5,Erbil,5
102760,Male,No,45,No,Laborer,12,398947,483628,6,Basra,3
102761,Male,No,39,Yes,Doctor,5,837744,23517406,4,Karbala,5
102762,Female,Yes,35,Yes,Private_Sector,9,682428,4483932,3,Baghdad,6
102763,Male,Yes,66,No,Retired,24,729823,7017882,4,Basra,4
102764,Female,Yes,36,Yes,Teacher,11,1126973,3176441,3,Baghdad,6
102765,Female,Yes,68,Yes,Retired,28,419791,7126185,1,Karbala,4
102766,Female,Yes,32,No,Trader,10,2797003,10144714,6,Basra,5
102767,Female,Yes,35,No,Private_Sector,6,937764,3026337,3,Basra,6
102768,Male,Yes,42,No,Engineer,9,2750695,12559726,6,Erbil,5
102769,Female,Yes,50,No,Laborer,10,274777,998191,6,Najaf,3
102770,Female,Yes,40,Yes,Teacher,9,984907,1983357,4,Sulaymaniyah,6
102771,Female,No,20,No,Private_Sector,1,375217,378993,3,Baghdad,6
102772,Female,Yes,38,No,Driver,9,627257,375844,4,Sulaymaniyah,1
102773,Female,Yes,19,No,Student,2,436198,478610,1,Anbar,0
102774,Male,Yes,39,No,Government_Employee,3,681523,2716023,3,Baghdad,2
102775,Male,Yes,36,Yes,Doctor,6,2517443,8519433,6,Mosul,5
102776,Male,No,72,No,Retired,21,485284,4905136,3,Baghdad,4
102777,Female,Yes,42,No,Laborer,16,419413,956788,6,Anbar,3
102778,Male,No,21,Yes,Student,2,504962,270865,1,Basra,0
102779,Female,Yes,31,No,Teacher,8,835625,2158592,3,Baghdad,6
102780,Female,Yes,50,No,Laborer,10,312712,869474,5,Erbil,3
102781,Female,Yes,45,Yes,Trader,7,2143843,13118930,3,Baghdad,5
102782,Female,Yes,35,No,Homemaker,13,285094,933423,8,Baghdad,1
102783,Female,Yes,41,Yes,Teacher,9,1236041,2885232,3,Mosul,6
102784,Female,Yes,41,No,Government_Employee,3,969076,2369549,5,Najaf,2
102785,Male,No,41,Yes,Homemaker,18,451296,656545,4,Baghdad,1
102786,Male,No,26,No,Student,0,404669,354578,3,Diyala,0
102787,Male,Yes,36,No,Teacher,10,804448,1067637,5,Najaf,6
102788,Female,Yes,41,Yes,Government_Employee,10,751495,3132736,5,Najaf,2
102789,Female,Yes,34,Yes,Government_Employee,5,854929,1888854,5,Najaf,2
102790,Female,Yes,22,No,Student,2,326595,392355,1,Basra,0
102791,Female,No,33,No,Government_Employee,7,1200062,2837269,3,Baghdad,2
102792,Female,No,25,No,Laborer,1,437955,370324,3,Mosul,3
102793,Female,No,36,Yes,Trader,9,3117561,19298511,4,Erbil,5
102794,Male,Yes,59,Yes,Retired,29,767049,2713658,2,Basra,4
102795,Male,No,49,Yes,Engineer,11,1027115,13842218,4,Mosul,5
102796,Male,No,21,No,Student,1,318866,376018,3,Sulaymaniyah,0
102797,Male,Yes,49,Yes,Engineer,10,2387651,13841332,3,Baghdad,5
102798,Female,No,81,No,Retired,25,475839,8236087,3,Anbar,4
102799,Male,No,26,Yes,Unemployed,0,324941,128416,1,Sulaymaniyah,6
102800,Male,Yes,32,Yes,Trader,13,2640281,11042865,6,Baghdad,5
102801,Female,Yes,51,No,Laborer,12,471822,771113,4,Karbala,3
102802,Female,No,71,Yes,Retired,23,297798,3346502,3,Erbil,4
102803,Male,Yes,29,Yes,Government_Employee,7,920387,2555895,4,Karbala,2
102804,Female,No,38,Yes,Teacher,9,898681,2748598,5,Basra,6
102805,Female,No,26,Yes,Laborer,1,277705,443636,3,Diyala,3
102806,Female,No,18,No,Laborer,1,321375,548220,2,Baghdad,3
102807,Female,Yes,29,No,Government_Employee,4,1041457,1871413,5,Karbala,2
102808,Female,Yes,48,No,Doctor,19,1640780,12642717,4,Anbar,5
102809,Female,No,46,No,Doctor,7,2330604,16600114,5,Baghdad,5
102810,Male,No,19,No,Private_Sector,2,369829,501501,3,Mosul,6
102811,Male,Yes,33,No,Private_Sector,3,699525,3184845,3,Karbala,6
102812,Male,Yes,41,No,Private_Sector,9,825726,2090206,5,Mosul,6
102813,Female,No,76,Yes,Retired,16,712078,7845664,2,Erbil,4
102814,Female,Yes,32,No,Homemaker,3,416976,564495,5,Najaf,1
102815,Female,Yes,34,No,Driver,8,561002,608479,8,Erbil,1
102816,Female,Yes,46,Yes,Doctor,13,2652107,9937463,5,Mosul,5
102817,Male,Yes,49,No,Driver,11,372392,809695,6,Basra,1
102818,Male,Yes,41,Yes,Engineer,7,2605411,15782005,6,Baghdad,5
102819,Female,No,25,No,Private_Sector,0,357563,436638,1,Mosul,6
102820,Male,No,25,Yes,Laborer,2,366855,410983,3,Sulaymaniyah,3
102821,Male,Yes,45,No,Trader,12,3543789,15614059,5,Baghdad,5
102822,Female,Yes,62,Yes,Retired,21,472940,7154798,2,Basra,4
102823,Female,Yes,69,No,Retired,26,538679,5938451,4,Baghdad,4
102824,Male,Yes,45,No,Doctor,6,3710486,7475441,4,Baghdad,5
102825,Male,Yes,30,No,Trader,6,3404647,15040177,4,Erbil,5
102826,Male,Yes,58,No,Retired,20,557321,6758890,2,Sulaymaniyah,4
102827,Female,Yes,76,No,Retired,24,584996,6209389,4,Basra,4
102828,Male,No,18,No,Unemployed,1,318450,370745,2,Sulaymaniyah,6
102829,Female,Yes,37,Yes,Doctor,13,2114681,11523141,6,Karbala,5
102830,Male,Yes,34,Yes,Government_Employee,4,896636,3159529,5,Mosul,2
102831,Male,Yes,44,Yes,Engineer,17,2647818,13800753,4,Baghdad,5
102832,Female,No,31,Yes,Teacher,6,614368,2289554,4,Basra,6
102833,Female,No,19,No,Student,0,336369,145958,1,Karbala,0
102834,Female,Yes,81,Yes,Retired,22,481107,3940138,2,Basra,4
102835,Male,Yes,42,No,Engineer,8,1070445,18434685,5,Baghdad,5
102836,Male,Yes,42,No,Driver,13,468114,1243149,7,Baghdad,1
102837,Female,No,19,No,Student,0,189415,162150,2,Basra,0
102838,Male,Yes,21,No,Private_Sector,1,542363,499473,2,Baghdad,6
102839,Female,No,20,No,Private_Sector,2,452861,697738,2,Mosul,6
102840,Male,Yes,52,No,Laborer,16,435047,552419,4,Baghdad,3
102841,Male,Yes,37,No,Doctor,9,1979375,16602464,5,Baghdad,5
102842,Female,Yes,65,No,Retired,29,624997,7966146,3,Karbala,4
102843,Male,No,18,Yes,Student,1,387107,304389,3,Basra,0
102844,Female,Yes,65,No,Retired,20,759788,7510612,2,Dhi_Qar,4
102845,Male,Yes,18,No,Student,0,337890,409584,1,Baghdad,0
102846,Male,Yes,36,Yes,Laborer,5,585719,581428,8,Najaf,3
102847,Male,Yes,32,No,Engineer,10,2515222,13379211,5,Diyala,5
102848,Female,Yes,52,No,Laborer,5,448187,981696,8,Baghdad,3
102849,Female,Yes,35,No,Trader,16,1053588,18879044,5,Mosul,5
102850,Female,Yes,38,No,Trader,14,3362471,18058002,5,Diyala,5
102851,Male,Yes,22,Yes,Student,1,534983,542372,3,Erbil,0
102852,Female,Yes,52,Yes,Trader,19,174802,19148331,3,Anbar,5
102853,Female,No,59,Yes,Retired,26,445928,3978507,1,Erbil,4
102854,Female,No,31,Yes,Trader,17,3775460,15423511,6,Baghdad,5
102855,Male,No,68,Yes,Retired,27,371788,8613333,2,Mosul,4
102856,Female,Yes,35,No,Laborer,3,569246,1088439,7,Najaf,3
102857,Male,Yes,64,No,Retired,18,816929,7246347,2,Diyala,4
102858,Female,Yes,39,Yes,Engineer,5,2782362,18986911,5,Baghdad,5
102859,Female,Yes,50,No,Trader,11,2671567,12599342,6,Basra,5
102860,Male,Yes,31,Yes,Government_Employee,10,1110904,0,4,Baghdad,2
102861,Female,Yes,79,No,Retired,24,521752,4007869,4,Diyala,4
102862,Male,Yes,71,No,Retired,20,848925,4290356,1,Dhi_Qar,4
102863,Male,Yes,62,Yes,Retired,16,563975,7822850,1,Basra,4
102864,Male,No,19,No,Student,0,292762,533512,2,Baghdad,0
102865,Male,Yes,38,Yes,Teacher,5,722670,2432105,5,Dhi_Qar,6
102866,Female,Yes,44,Yes,Trader,14,1571919,14023151,6,Basra,5
102867,Female,No,48,Yes,Doctor,6,2709343,8017654,6,Baghdad,5
102868,Male,Yes,46,Yes,Homemaker,7,421910,643448,5,Basra,1
102869,Female,Yes,52,No,Driver,18,381108,674850,6,Baghdad,1
102870,Male,Yes,30,No,Homemaker,17,657123,188685,5,Karbala,1
102871,Female,No,51,Yes,Trader,7,2755726,6368878,4,Diyala,5
102872,Male,Yes,59,No,Retired,20,445954,5327767,1,Mosul,4
102873,Female,No,83,Yes,Retired,26,658376,7880566,4,Najaf,4
102874,Male,No,19,No,Student,1,203721,326276,3,Sulaymaniyah,0
102875,Female,Yes,35,Yes,Private_Sector,3,931684,2327544,3,Dhi_Qar,6
102876,Female,No,20,No,Student,2,339382,351100,1,Baghdad,0
102877,Female,Yes,51,Yes,Doctor,13,2934091,18753515,4,Sulaymaniyah,5
102878,Male,Yes,54,No,Laborer,19,350923,792349,4,Sulaymaniyah,3
102879,Female,No,20,No,Laborer,1,271034,448072,1,Baghdad,3
102880,Male,No,24,No,Unemployed,0,404238,670617,1,Baghdad,6
102881,Female,No,24,No,Laborer,0,409377,274585,2,Mosul,3
102882,Female,Yes,77,Yes,Retired,23,697403,7342763,1,Erbil,4
102883,Male,Yes,28,No,Government_Employee,6,790313,2626757,5,Basra,2
102884,Female,No,24,No,Student,0,150000,218867,3,Baghdad,0
102885,Female,Yes,40,No,Private_Sector,9,861276,2967957,4,Baghdad,6
102886,Female,No,34,Yes,Teacher,7,784672,2197424,3,Karbala,6
102887,Female,Yes,34,No,Teacher,8,934933,2934942,5,Basra,6
102888,Female,Yes,47,Yes,Engineer,6,2850816,5302464,3,Sulaymaniyah,5
102889,Female,Yes,79,Yes,Retired,17,593319,7827665,4,Basra,4
102890,Female,Yes,33,No,Private_Sector,4,1071739,1792718,5,Baghdad,6
102891,Female,Yes,31,No,Doctor,19,2569511,25272091,6,Sulaymaniyah,5
102892,Female,No,25,No,Unemployed,2,495150,325635,2,Baghdad,6
102893,Female,Yes,47,No,Laborer,17,387792,663447,8,Karbala,3
102894,Female,No,21,No,Student,2,399526,361336,3,Basra,0
102895,Female,No,33,Yes,Doctor,10,3210301,25246401,3,Erbil,5
102896,Male,Yes,32,No,Driver,3,573310,1274806,7,Najaf,1
102897,Male,Yes,34,Yes,Government_Employee,3,536677,3735194,5,Diyala,2
102898,Female,Yes,34,Yes,Teacher,11,610155,3834504,3,Baghdad,6
102899,Male,No,64,No,Retired,24,720576,4699398,2,Baghdad,4
102900,Female,Yes,31,No,Teacher,7,967763,2175848,4,Baghdad,6
102901,Female,Yes,29,No,Government_Employee,11,1061299,3865904,3,Mosul,2
102902,Male,No,54,Yes,Doctor,16,2458931,15931461,3,Erbil,5
102903,Female,Yes,74,No,Retired,15,679072,5481898,3,Mosul,4
102904,Female,Yes,71,No,Retired,18,712147,2502563,2,Mosul,4
102905,Female,No,29,No,Teacher,4,1213055,3410326,4,Baghdad,6
102906,Female,Yes,60,No,Retired,22,510325,2104823,1,Basra,4
102907,Female,Yes,49,Yes,Driver,18,551818,673109,5,Mosul,1
102908,Female,No,23,Yes,Student,0,384497,523492,2,Erbil,0
102909,Male,Yes,58,Yes,Retired,17,604443,9271627,2,Baghdad,4
102910,Female,Yes,49,Yes,Doctor,18,2321962,23588292,5,Dhi_Qar,5
102911,Male,No,82,No,Retired,16,549007,6254695,2,Karbala,4
102912,Male,No,23,No,Private_Sector,1,268526,499579,1,Najaf,6
102913,Female,Yes,29,Yes,Private_Sector,4,1021946,4097105,3,Najaf,6
102914,Female,Yes,31,No,Private_Sector,4,922828,3059787,4,Erbil,6
102915,Male,No,62,No,Retired,28,645531,6229348,1,Baghdad,4
102916,Female,Yes,40,Yes,Teacher,4,720679,2747684,3,Basra,6
102917,Female,Yes,30,No,Teacher,9,950205,1382320,5,Basra,6
102918,Female,No,73,No,Retired,28,550876,6074978,1,Anbar,4
102919,Female,No,18,No,Student,1,356666,115887,1,Baghdad,0
102920,Male,Yes,29,Yes,Government_Employee,7,759576,2221091,5,Najaf,2
102921,Female,Yes,50,No,Doctor,17,2366443,22541857,6,Diyala,5
102922,Female,Yes,34,Yes,Private_Sector,7,654533,2819146,3,Erbil,6
102923,Male,Yes,53,No,Trader,12,2024362,22212513,6,Baghdad,5
102924,Female,Yes,32,No,Trader,8,2274354,8867667,5,Mosul,5
102925,Male,No,24,No,Laborer,2,287220,380781,2,Anbar,3
102926,Male,No,19,No,Laborer,0,413471,186947,1,Erbil,3
102927,Female,No,78,No,Retired,27,697999,5871406,1,Diyala,4
102928,Male,Yes,32,No,Government_Employee,8,839550,3723534,3,Baghdad,2
102929,Female,No,20,No,Laborer,0,350443,410441,3,Erbil,3
102930,Male,No,19,Yes,Unemployed,1,457093,369707,1,Karbala,6
102931,Male,Yes,31,Yes,Private_Sector,4,1008656,2074026,5,Erbil,6
102932,Male,Yes,68,Yes,Retired,23,503717,3010112,1,Mosul,4
102933,Male,Yes,22,No,Student,1,326018,519945,1,Baghdad,0
102934,Female,Yes,40,No,Laborer,14,798311,519010,7,Basra,3
102935,Male,No,19,Yes,Private_Sector,2,495227,350244,1,Erbil,6
102936,Male,Yes,46,Yes,Trader,15,2576411,15981542,5,Diyala,5
102937,Male,Yes,78,No,Retired,24,443244,7193483,4,Anbar,4
102938,Male,Yes,49,Yes,Engineer,8,1840363,12189113,3,Baghdad,5
102939,Female,Yes,30,Yes,Teacher,5,995103,1417168,4,Najaf,6
102940,Female,Yes,38,No,Private_Sector,10,734069,1457021,3,Najaf,6
102941,Male,Yes,42,Yes,Trader,6,2163442,11218259,5,Mosul,5
102942,Female,Yes,53,Yes,Homemaker,3,427845,511705,8,Baghdad,1
102943,Female,Yes,40,Yes,Government_Employee,9,373357,3138289,5,Erbil,2
102944,Female,No,40,No,Teacher,10,722084,1590589,3,Sulaymaniyah,6
102945,Female,Yes,37,Yes,Private_Sector,11,902749,2303283,5,Baghdad,6
102946,Male,Yes,54,No,Laborer,6,370493,713528,6,Mosul,3
102947,Male,Yes,28,No,Government_Employee,6,1042728,1707255,3,Diyala,2
102948,Male,No,18,No,Unemployed,1,487207,273473,2,Sulaymaniyah,6
102949,Female,Yes,36,Yes,Homemaker,9,521334,723311,7,Baghdad,1
102950,Male,No,25,No,Student,1,428505,148086,1,Sulaymaniyah,0
102951,Male,No,82,Yes,Retired,16,830279,3051913,3,Diyala,4
102952,Female,Yes,43,No,Trader,9,1411234,16994204,3,Dhi_Qar,5
102953,Male,Yes,52,Yes,Laborer,18,437851,853682,5,Baghdad,3
102954,Male,Yes,40,No,Teacher,4,772922,1436025,5,Sulaymaniyah,6
102955,Male,Yes,30,No,Driver,4,410290,108890,8,Dhi_Qar,1
102956,Male,No,18,No,Unemployed,2,367268,277970,3,Dhi_Qar,6
102957,Female,No,79,Yes,Retired,18,411035,7563638,4,Dhi_Qar,4
102958,Female,Yes,37,No,Government_Employee,6,1377045,1995350,3,Baghdad,2
102959,Male,No,29,No,Government_Employee,8,904277,1712741,5,Mosul,2
102960,Female,Yes,77,Yes,Retired,15,450039,9634933,3,Karbala,4
102961,Male,Yes,37,Yes,Engineer,17,1567197,22823924,4,Baghdad,5
102962,Female,No,38,Yes,Teacher,8,917046,3745959,5,Baghdad,6
102963,Female,Yes,33,Yes,Government_Employee,11,831066,2207288,4,Karbala,2
102964,Male,Yes,76,Yes,Retired,16,1060191,4758573,1,Dhi_Qar,4
102965,Male,Yes,41,No,Government_Employee,11,805058,3049444,3,Basra,2
102966,Male,Yes,28,No,Government_Employee,5,1066728,2416888,5,Erbil,2
102967,Male,Yes,33,Yes,Government_Employee,3,1044469,2540749,3,Dhi_Qar,2
102968,Female,No,72,Yes,Retired,28,680435,9245546,2,Sulaymaniyah,4
102969,Male,Yes,26,Yes,Student,0,286171,410491,2,Mosul,0
102970,Female,Yes,41,No,Private_Sector,5,613759,2922371,4,Dhi_Qar,6
102971,Female,Yes,60,No,Retired,15,617878,5617463,4,Sulaymaniyah,4
102972,Female,Yes,42,Yes,Trader,19,1951846,14962963,6,Mosul,5
102973,Male,Yes,37,Yes,Private_Sector,6,756021,2706960,5,Najaf,6
102974,Male,No,25,No,Student,1,400248,568469,2,Mosul,0
